YEAR,ECONOMIC_SECTOR,RISK_COUNTRY,MEAN_WEIGHTED_INTENSITY,MED_WEIGHTED_INTENSITY,TOTAL_HOLDINGS,TOTAL_HOLDINGS(USD),SECTOR_CSPP_HOLDINGS,SECTOR_ELIGIBLE_CSPP_UNIVERSE,COUNTRY_CSPP_HOLDINGS,COUNTRY_ELIGIBLE_CSPP_UNIVERSE,WEIGHTS,SUM_WEIGHTS,MEAN_WACI,MEDIAN_WACI
2021,Utilities,Spain,1432.5745102191584,13.884725919918191,283620.4166666667,297801,0.15,0.145,0.095,0.08,0.014249999999999999,0.6654,30.679571341483324,0.29735098340672406
2022,Automotive and parts,Germany,10601.77,10601.77,319782.0,335771,0.09,0.09,0.23,0.24,0.0207,0.6613,331.85640254045063,331.85640254045063
2022,Beverages,France,30.740702384941063,30.740702384941063,319782.0,335771,0.04,0.04,0.3,0.27,0.012,0.6613,0.5578231190371885,0.5578231190371885
2022,Beverages,Germany,7.803178838574396,7.803178838574396,319782.0,335771,0.04,0.04,0.23,0.24,0.0092,0.6613,0.10855775792361173,0.10855775792361173
2022,Beverages,Italy,143.18467596547268,143.18467596547268,319782.0,335771,0.04,0.04,0.09,0.07,0.0036,0.6613,0.7794719998120393,0.7794719998120393
2022,Beverages,Netherlands,61.35900917021651,61.3590091702165,319782.0,335771,0.04,0.04,0.07,0.08,0.0028000000000000004,0.6613,0.2597992222540545,0.2597992222540545
2022,Beverages,Spain,42.7,42.7,319782.0,335771,0.04,0.04,0.09,0.07,0.0036,0.6613,0.23245123242098895,0.23245123242098895
2022,Chemicals,Belgium,1063.9729131279794,1063.9729131279794,319782.0,335771,0.03,0.03,0.03,0.03,0.0009,0.6613,1.4480199936718303,1.4480199936718303
2022,Chemicals,France,22.663350669177937,22.663350669177937,319782.0,335771,0.03,0.03,0.3,0.27,0.009,0.6613,0.3084381612318183,0.3084381612318183
2022,Chemicals,Germany,4102.647163509881,40.695390703555056,319782.0,335771,0.03,0.03,0.23,0.24,0.0069,0.6613,42.806994447630686,0.4246154481393163
2022,Construction & Materials,France,201.7888127481443,132.83752489312982,319782.0,335771,0.06,0.05,0.3,0.27,0.018,0.6613,5.49251267120308,3.615719715826912
2022,Construction & Materials,Germany,86.6271775586314,86.6271775586314,319782.0,335771,0.06,0.05,0.23,0.24,0.0138,0.6613,1.807734840933182,1.807734840933182
2022,Construction & Materials,Italy,17.85284299239315,17.85284299239315,319782.0,335771,0.06,0.05,0.09,0.07,0.005399999999999999,0.6613,0.14578156987588536,0.14578156987588536
2022,Construction & Materials,Other (euro area),53.27,53.27,319782.0,335771,0.06,0.05,0.06,0.08,0.0036,0.6613,0.28999243913503703,0.28999243913503703
2022,Construction & Materials,Spain,53.269999999999996,53.269999999999996,319782.0,335771,0.06,0.05,0.09,0.07,0.005399999999999999,0.6613,0.43498865870255554,0.43498865870255554
2022,Energy and basic resources,Belgium,82.93947983842392,82.93947983842392,319782.0,335771,0.07,0.07,0.03,0.03,0.0021000000000000003,0.6613,0.2633795670054291,0.2633795670054291
2022,Energy and basic resources,France,445.40088159652817,445.40088159652817,319782.0,335771,0.07,0.07,0.3,0.27,0.021,0.6613,14.143986864550268,14.143986864550268
2022,Energy and basic resources,Germany,367.77087052608357,316.8833481848309,319782.0,335771,0.07,0.07,0.23,0.24,0.016100000000000003,0.6613,8.95374416372289,7.714837298919973
2022,Energy and basic resources,Italy,533.5005628275999,533.5005628275999,319782.0,335771,0.07,0.07,0.09,0.07,0.0063,0.6613,5.082494398629788,5.082494398629788
2022,Energy and basic resources,Netherlands,104.02209986869339,71.99045678418202,319782.0,335771,0.07,0.07,0.07,0.08,0.004900000000000001,0.6613,0.7707671092644754,0.5334239199190866
2022,Energy and basic resources,Other (euro area),1001.9661803757763,494.768105748698,319782.0,335771,0.07,0.07,0.06,0.08,0.004200000000000001,0.6613,6.363614029303283,3.1423348618547284
2022,Energy and basic resources,Spain,689.6800000000001,689.6800000000001,319782.0,335771,0.07,0.07,0.09,0.07,0.0063,0.6613,6.570367458037199,6.570367458037199
2022,Food,France,44.893808576705524,52.35046751807881,319782.0,335771,0.04,0.03,0.3,0.27,0.012,0.6613,0.8146464583705826,0.9499555575638073
2022,Food,Germany,17.871625157542287,17.23711674333077,319782.0,335771,0.04,0.03,0.23,0.24,0.0092,0.6613,0.24862989785179046,0.2398026221664042
2022,Food,Netherlands,54.93871028276683,17.23711674333077,319782.0,335771,0.04,0.03,0.07,0.08,0.0028000000000000004,0.6613,0.23261513502456851,0.07298340674629694
2022,Food,Other (non-euro area),418.95858111932677,418.95858111932677,319782.0,335771,0.04,0.03,0.1,0.12,0.004,0.6613,2.534151405530481,2.534151405530481
2022,Infrastructure and transportation,France,4936.817197767028,356.39,319782.0,335771,0.11,0.12,0.3,0.27,0.033,0.6613,246.3556139820232,17.784469983366098
2022,Infrastructure and transportation,Germany,184.7033706516297,94.70502594757193,319782.0,335771,0.11,0.12,0.23,0.24,0.025299999999999996,0.6613,7.066377253116937,3.6232226772623157
2022,Infrastructure and transportation,Italy,194.28526862070055,356.39,319782.0,335771,0.11,0.12,0.09,0.07,0.009899999999999999,0.6613,2.9085500670572135,5.335340995009829
2022,Infrastructure and transportation,Netherlands,283.5025977122994,356.39,319782.0,335771,0.11,0.12,0.07,0.08,0.0077,0.6613,3.3010282812410487,4.149709662785423
2022,Infrastructure and transportation,Other (euro area),356.39,356.39,319782.0,335771,0.11,0.12,0.06,0.08,0.0066,0.6613,3.556893996673219,3.556893996673219
2022,Infrastructure and transportation,Spain,337.404203718041,84.1249780955385,319782.0,335771,0.11,0.12,0.09,0.07,0.009899999999999999,0.6613,5.051113892043862,1.2593940467954499
2022,Insurance,France,75.9057304927954,75.9057304927954,319782.0,335771,0.02,0.02,0.3,0.27,0.006,0.6613,0.6886955738042831,0.6886955738042831
2022,Insurance,Germany,100.56433848890431,150.84,319782.0,335771,0.02,0.02,0.23,0.24,0.0046,0.6613,0.6995251127309237,1.0492424013307122
2022,Insurance,Italy,125.84314594388594,150.84,319782.0,335771,0.02,0.02,0.09,0.07,0.0018,0.6613,0.34253389187811084,0.4105731135641917
2022,Insurance,Netherlands,5834.544661520528,10696.432052578431,319782.0,335771,0.02,0.02,0.07,0.08,0.0014000000000000002,0.6613,12.351977205698988,22.644797933781653
2022,Insurance,Other (euro area),150.84,150.83999999999997,319782.0,335771,0.02,0.02,0.06,0.08,0.0012,0.6613,0.27371540904279446,0.2737154090427944
2022,Insurance,Spain,2.10892137439707,2.10892137439707,319782.0,335771,0.02,0.02,0.09,0.07,0.0018,0.6613,0.005740297102547596,0.005740297102547596
2022,Other sectors,Belgium,13951.9571910702,8184.218333333333,319782.0,335771,0.09,0.1,0.03,0.03,0.0026999999999999997,0.6613,56.96398671690539,33.41507560864963
2022,Other sectors,France,6032.760213149249,139.54105763258897,319782.0,335771,0.09,0.1,0.3,0.27,0.026999999999999996,0.6613,246.30958075764357,5.697275905156362
2022,Other sectors,Germany,1199.1270320840283,77.90212500568116,319782.0,335771,0.09,0.1,0.23,0.24,0.0207,0.6613,37.5350515108716,2.4384908326290637
2022,Other sectors,Italy,920.7286129692463,150.84,319782.0,335771,0.09,0.1,0.09,0.07,0.0081,0.6613,11.277637630501882,1.8475790110388626
2022,Other sectors,Netherlands,17499.487671145387,992.6667670531547,319782.0,335771,0.09,0.1,0.07,0.08,0.0063,0.6613,166.71219163498554,9.456828417412481
2022,Other sectors,Other (euro area),351172.76690576004,150.84000000000003,319782.0,335771,0.09,0.1,0.06,0.08,0.005399999999999999,0.6613,2867.583458779834,1.2317193406925753
2022,Other sectors,Other (non-euro area),38.90393520024736,38.90393520024736,319782.0,335771,0.09,0.1,0.1,0.12,0.009,0.6613,0.5294653210376927,0.5294653210376927
2022,Other sectors,Spain,5019.130812888332,1285.5550000000003,319782.0,335771,0.09,0.1,0.09,0.07,0.0081,0.6613,61.47733189837515,15.746250567064873
2022,Real estate,Belgium,69.49050507767839,86.60000000000001,319782.0,335771,0.08,0.1,0.03,0.03,0.0024,0.6613,0.2521959960478272,0.3142900347799788
2022,Real estate,France,2201.997831968246,86.6,319782.0,335771,0.08,0.1,0.3,0.27,0.024,0.6613,79.91523962987736,3.142900347799788
2022,Real estate,Germany,9.668655778224432,10.826890095353841,319782.0,335771,0.08,0.1,0.23,0.24,0.0184,0.6613,0.269020514621699,0.30124720664526033
2022,Real estate,Italy,86.6,86.6,319782.0,335771,0.08,0.1,0.09,0.07,0.0072,0.6613,0.9428701043399365,0.9428701043399365
2022,Real estate,Netherlands,86.60000000000001,86.60000000000001,319782.0,335771,0.08,0.1,0.07,0.08,0.005600000000000001,0.6613,0.7333434144866174,0.7333434144866174
2022,Real estate,Other (euro area),59.88295439739693,86.6,319782.0,335771,0.08,0.1,0.06,0.08,0.0048,0.6613,0.4346562545100639,0.6285800695599576
2022,Real estate,Spain,43.62636009160116,43.626360091601164,319782.0,335771,0.08,0.1,0.09,0.07,0.0072,0.6613,0.474988345167894,0.4749883451678941
2022,Telecommunication,Belgium,19.354316480209192,19.354316480209192,319782.0,335771,0.07,0.06,0.03,0.03,0.0021000000000000003,0.6613,0.06146085680997929,0.06146085680997929
2022,Telecommunication,France,23.95464214400613,29.894043450524908,319782.0,335771,0.07,0.06,0.3,0.27,0.021,0.6613,0.7606948208439872,0.9493042680493318
2022,Telecommunication,Germany,32.25348724909974,28.92,319782.0,335771,0.07,0.06,0.23,0.24,0.016100000000000003,0.6613,0.7852429225926295,0.7040858914259793
2022,Telecommunication,Italy,110.78243726886896,138.06991635849195,319782.0,335771,0.07,0.06,0.09,0.07,0.0063,0.6613,1.0553899210553068,1.3153492712210786
2022,Telecommunication,Netherlands,4.212834326843905,4.212834326843905,319782.0,335771,0.07,0.06,0.07,0.08,0.004900000000000001,0.6613,0.031215618027423463,0.031215618027423463
2022,Telecommunication,Other (euro area),145.61870327590302,28.920000000000005,319782.0,335771,0.07,0.06,0.06,0.08,0.004200000000000001,0.6613,0.9248428153013651,0.18367458037199463
2022,Telecommunication,Spain,7.034379825209327,7.034379825209327,319782.0,335771,0.07,0.06,0.09,0.07,0.0063,0.6613,0.06701435490521512,0.06701435490521512
2022,Utilities,Belgium,2909.17,2909.17,319782.0,335771,0.15,0.15,0.03,0.03,0.0045,0.6613,19.79625737184334,19.79625737184334
2022,Utilities,France,3846.9068471930723,1842.2227538494094,319782.0,335771,0.15,0.15,0.3,0.27,0.045,0.6613,261.77348877013196,125.35917726179255
2022,Utilities,Germany,765.9646396320265,186.71994764068228,319782.0,335771,0.15,0.15,0.23,0.24,0.0345,0.6613,39.96035092591096,9.741173739004294
2022,Utilities,Italy,500.13110941650774,512.5882702353291,319782.0,335771,0.15,0.15,0.09,0.07,0.013499999999999998,0.6613,10.20984421158756,10.464148870674341
2022,Utilities,Netherlands,8688.335125812926,2909.17,319782.0,335771,0.15,0.15,0.07,0.08,0.0105,0.6613,137.9517901421983,46.19126720096779
2022,Utilities,Other (euro area),2570.5939472106493,2909.17,319782.0,335771,0.15,0.15,0.06,0.08,0.009,0.6613,34.98464467699356,39.59251474368668
2022,Utilities,Spain,1461.5273629599592,1461.5273629599592,319782.0,335771,0.15,0.15,0.09,0.07,0.013499999999999998,0.6613,29.83610978369794,29.83610978369794
